model,source_file,experiment_id,cumulative_depth_cm,continuous_damage,continuous_stress,fitting_method,depth_step_cm
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,13.816670000000009,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,13.916670000000009,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,14.01667000000001,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,14.11667000000001,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,14.21667000000001,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,14.31667000000001,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,14.41667000000001,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,14.51667000000001,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,14.61667000000001,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,14.71667000000001,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,14.81667000000001,79.99999999999997,2.618545562273287,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,14.91667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,15.01667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,15.116670000000012,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,15.216670000000011,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,15.31667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,15.41667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,15.51667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,15.616670000000012,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,15.716670000000011,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,15.81667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,15.916670000000012,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,16.016670000000012,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,16.11667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,16.21667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,16.31667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,16.41667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,16.516670000000012,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,16.61667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,16.71667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,16.816670000000013,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,16.91667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,17.016670000000012,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,17.11667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,17.21667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,17.316670000000013,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,17.41667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,17.516670000000012,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,17.616670000000013,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,17.71667000000001,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,17.816670000000013,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
